Angle 1    | X_1         | Y_1          | Angle 2     | X_2         | Y_2         | Frame # 
-519.128052  | 684.371948  | 744.886963  | 17.612339  | 744.886963  | 457.187225  | 934
-519.381958  | 684.786377  | 744.428345  | 17.350111  | 744.428345  | 457.305206  | 935
-519.611572  | 685.161682  | 743.941833  | 17.091633  | 743.941833  | 457.431946  | 936
-519.816956  | 685.497925  | 743.427795  | 16.836954  | 743.427795  | 457.567047  | 937
-519.998291  | 685.795227  | 742.886536  | 16.586145  | 742.886536  | 457.710052  | 938
-520.155579  | 686.053284  | 742.318237  | 16.339300  | 742.318237  | 457.860718  | 939
-520.288818  | 686.272156  | 741.723450  | 16.096533  | 741.723450  | 458.018707  | 940
-520.398010  | 686.451599  | 741.102356  | 15.857978  | 741.102356  | 458.183807  | 941
-520.483032  | 686.591431  | 740.455383  | 15.623793  | 740.455383  | 458.355896  | 942
-520.543762  | 686.691284  | 739.782837  | 15.394155  | 739.782837  | 458.534882  | 943
-520.580078  | 686.751099  | 739.085388  | 15.169261  | 739.085388  | 458.720703  | 944
-520.591675  | 686.770142  | 738.363098  | 14.949328  | 738.363098  | 458.913452  | 945
-520.578308  | 686.748230  | 737.616577  | 14.734593  | 737.616577  | 459.113190  | 946
-520.539673  | 686.684570  | 736.846069  | 14.525311  | 736.846069  | 459.320160  | 947
-520.475403  | 686.578796  | 736.052185  | 14.321753  | 736.052185  | 459.534576  | 948
-520.385132  | 686.430359  | 735.235352  | 14.124208  | 735.235352  | 459.756775  | 949
-520.268372  | 686.238464  | 734.395813  | 13.932984  | 734.395813  | 459.987183  | 950
-520.124634  | 686.002502  | 733.534241  | 13.748400  | 733.534241  | 460.226318  | 951
-519.953430  | 685.721680  | 732.650940  | 13.570787  | 732.650940  | 460.474701  | 952
-519.754211  | 685.395203  | 731.746460  | 13.400493  | 731.746460  | 460.733093  | 953
-519.526306  | 685.022278  | 730.821167  | 13.237869  | 730.821167  | 461.002258  | 954
-519.269165  | 684.602173  | 729.875610  | 13.083281  | 729.875610  | 461.283020  | 955
-518.982056  | 684.133911  | 728.910156  | 12.937095  | 728.910156  | 461.576477  | 956
-518.664307  | 683.616821  | 727.925415  | 12.799684  | 727.925415  | 461.883667  | 957
-518.315247  | 683.050049  | 726.921936  | 12.671420  | 726.921936  | 462.205719  | 958
-517.934082  | 682.432678  | 725.900085  | 12.552674  | 725.900085  | 462.544128  | 959
-517.520081  | 681.764038  | 724.860474  | 12.443810  | 724.860474  | 462.900177  | 960
-517.072510  | 681.043457  | 723.803589  | 12.345183  | 723.803589  | 463.275574  | 961
-516.590515  | 680.269958  | 722.729858  | 12.257136  | 722.729858  | 463.672058  | 962
-516.073364  | 679.443359  | 721.640015  | 12.179994  | 721.640015  | 464.091370  | 963
-515.520264  | 678.562866  | 720.534546  | 12.114058  | 720.534546  | 464.535553  | 964
-514.930359  | 677.628052  | 719.413879  | 12.059608  | 719.413879  | 465.006805  | 965
-514.302979  | 676.638794  | 718.278748  | 12.016885  | 718.278748  | 465.507324  | 966
-513.637329  | 675.594849  | 717.129700  | 11.986098  | 717.129700  | 466.039490  | 967
-512.932678  | 674.496277  | 715.967346  | 11.967413  | 715.967346  | 466.605896  | 968
-512.188293  | 673.343262  | 714.792236  | 11.960946  | 714.792236  | 467.209229  | 969
-511.403534  | 672.136230  | 713.605042  | 11.966759  | 713.605042  | 467.852356  | 970
-510.577789  | 670.875854  | 712.406494  | 11.984855  | 712.406494  | 468.538147  | 971
-509.710449  | 669.562988  | 711.197144  | 12.015169  | 711.197144  | 469.269745  | 972
-508.801025  | 668.198792  | 709.977661  | 12.057567  | 709.977661  | 470.050293  | 973
-507.849060  | 666.784851  | 708.748901  | 12.111834  | 708.748901  | 470.883087  | 974
-506.854126  | 665.322754  | 707.511536  | 12.177674  | 707.511536  | 471.771515  | 975
-505.815918  | 663.814575  | 706.266174  | 12.254705  | 706.266174  | 472.719086  | 976
-504.734192  | 662.262939  | 705.013794  | 12.342450  | 705.013794  | 473.729248  | 977
-503.608795  | 660.670471  | 703.755066  | 12.440337  | 703.755066  | 474.805664  | 978
-502.439606  | 659.040222  | 702.490723  | 12.547695  | 702.490723  | 475.951996  | 979
-501.226624  | 657.375793  | 701.221619  | 12.663752  | 701.221619  | 477.171814  | 980
-499.969940  | 655.681091  | 699.948669  | 12.787630  | 699.948669  | 478.468689  | 981
-498.669678  | 653.960083  | 698.672485  | 12.918350  | 698.672485  | 479.846497  | 982
-497.326080  | 652.217468  | 697.394165  | 13.054830  | 697.394165  | 481.308563  | 983
-495.939453  | 650.458130  | 696.114319  | 13.195882  | 696.114319  | 482.858551  | 984
-494.510193  | 648.687378  | 694.833984  | 13.340221  | 694.833984  | 484.499817  | 985
-493.038727  | 646.910767  | 693.553894  | 13.486465  | 693.553894  | 486.235748  | 986
-491.525543  | 645.133972  | 692.274841  | 13.633138  | 692.274841  | 488.069580  | 987
-489.971191  | 643.363220  | 690.997620  | 13.778675  | 690.997620  | 490.004395  | 988
-488.376221  | 641.604858  | 689.723083  | 13.921430  | 689.723083  | 492.043060  | 989
-486.741272  | 639.865479  | 688.451965  | 14.059677  | 688.451965  | 494.188416  | 990
-485.066925  | 638.151855  | 687.184998  | 14.191624  | 687.184998  | 496.442963  | 991
-483.353790  | 636.470825  | 685.922791  | 14.315410  | 685.922791  | 498.809113  | 992
-481.602478  | 634.829590  | 684.666016  | 14.429119  | 684.666016  | 501.289062  | 993
-479.813568  | 633.235229  | 683.415283  | 14.530786  | 683.415283  | 503.884644  | 994
-477.987579  | 631.695068  | 682.171082  | 14.618396  | 682.171082  | 506.597656  | 995
-476.124969  | 630.216431  | 680.933899  | 14.689898  | 680.933899  | 509.429474  | 996
-474.226135  | 628.806702  | 679.704163  | 14.743205  | 679.704163  | 512.381287  | 997
-472.291382  | 627.473328  | 678.482117  | 14.776200  | 678.482117  | 515.454224  | 998
-470.320892  | 626.223755  | 677.268127  | 14.786737  | 677.268127  | 518.648804  | 999
-468.314758  | 625.065552  | 676.062378  | 14.772643  | 676.062378  | 521.965332  | 1000
-466.272888  | 624.006165  | 674.864868  | 14.731717  | 674.864868  | 525.404236  | 1001
-464.195038  | 623.053345  | 673.675659  | 14.661730  | 673.675659  | 528.965088  | 1002
-462.080811  | 622.214661  | 672.494812  | 14.560418  | 672.494812  | 532.647461  | 1003
-459.929565  | 621.497925  | 671.322083  | 14.425478  | 671.322083  | 536.450684  | 1004
-457.740479  | 620.911194  | 670.157227  | 14.254558  | 670.157227  | 540.373657  | 1005
-455.512451  | 620.462463  | 669.000061  | 14.045243  | 669.000061  | 544.414673  | 1006
-453.244080  | 620.160278  | 667.850159  | 13.795045  | 667.850159  | 548.572021  | 1007
-450.933685  | 620.013306  | 666.707031  | 13.501378  | 666.707031  | 552.843384  | 1008
-448.579224  | 620.030762  | 665.570190  | 13.161539  | 665.570190  | 557.225830  | 1009
-446.178223  | 620.222412  | 664.439087  | 12.772677  | 664.439087  | 561.716309  | 1010
-443.727783  | 620.598572  | 663.312988  | 12.331759  | 663.312988  | 566.310730  | 1011
-441.224487  | 621.170654  | 662.191223  | 11.835527  | 662.191223  | 571.004395  | 1012
-438.664307  | 621.950745  | 661.073059  | 11.280448  | 661.073059  | 575.791992  | 1013
-436.042572  | 622.952515  | 659.957703  | 10.662649  | 659.957703  | 580.666870  | 1014
-433.353729  | 624.190857  | 658.844299  | 9.977843  | 658.844299  | 585.621216  | 1015
-430.591339  | 625.682739  | 657.732178  | 9.221236  | 657.732178  | 590.645752  | 1016
-427.747803  | 627.447388  | 656.620544  | 8.387412  | 656.620544  | 595.729248  | 1017
-424.814178  | 629.506775  | 655.508850  | 7.470194  | 655.508850  | 600.858032  | 1018
-421.779907  | 631.886230  | 654.396729  | 6.462471  | 654.396729  | 606.015137  | 1019
-418.632477  | 634.615417  | 653.284119  | 5.355995  | 653.284119  | 611.179321  | 1020
-415.357025  | 637.729004  | 652.171692  | 4.141132  | 652.171692  | 616.323975  | 1021
-411.935852  | 641.267944  | 651.060852  | 2.806592  | 651.060852  | 621.414429  | 1022
-408.347931  | 645.280518  | 649.954651  | 1.339151  | 649.954651  | 626.405884  | 1023
-404.568604  | 649.823730  | 648.858459  | -0.276532  | 648.858459  | 631.238770  | 1024
-400.569458  | 654.963074  | 647.781616  | -2.057788  | 647.781616  | 635.832886  | 1025
-396.319702  | 660.770996  | 646.739624  | -4.022994  | 646.739624  | 640.079651  | 1026
-391.790039  | 667.319214  | 645.758423  | -6.188733  | 645.758423  | 643.832886  | 1027
-386.962585  | 674.659119  | 644.879456  | -8.563095  | 644.879456  | 646.900757  | 1028
-381.850098  | 682.782043  | 644.165649  | -11.132707  | 644.165649  | 649.052612  | 1029
-376.523132  | 691.559753  | 643.701599  | -13.844677  | 643.701599  | 650.060059  | 1030
-371.123932  | 700.706848  | 643.577271  | -16.597576  | 643.577271  | 649.788147  | 1031
-365.830475  | 709.841431  | 643.852051  | -19.265560  | 643.852051  | 648.282593  | 1032
-360.782318  | 718.634644  | 644.529053  | -21.748184  | 644.529053  | 645.754944  | 1033
-356.040863  | 726.904541  | 645.564758  | -23.997629  | 645.564758  | 642.473816  | 1034
-351.606140  | 734.597717  | 646.897705  | -26.008205  | 646.897705  | 638.675049  | 1035
-347.449066  | 741.730713  | 648.468933  | -27.794968  | 648.468933  | 634.534668  | 1036
-343.532593  | 748.346985  | 650.229187  | -29.379313  | 650.229187  | 630.176270  | 1037
-339.821289  | 754.494934  | 652.139160  | -30.782393  | 652.139160  | 625.685547  | 1038
-336.284302  | 760.219849  | 654.168335  | -32.022850  | 654.168335  | 621.122559  | 1039
-332.895752  | 765.561096  | 656.292786  | -33.116402  | 656.292786  | 616.530396  | 1040
-329.634338  | 770.551697  | 658.493042  | -34.076080  | 658.493042  | 611.940552  | 1041
-326.482422  | 775.219299  | 660.753845  | -34.912663  | 660.753845  | 607.376709  | 1042
-323.425507  | 779.586731  | 663.062622  | -35.635090  | 663.062622  | 602.857117  | 1043
-320.451569  | 783.673035  | 665.408752  | -36.250835  | 665.408752  | 598.395874  | 1044
-317.550629  | 787.493835  | 667.783569  | -36.766205  | 667.783569  | 594.004333  | 1045
-314.714386  | 791.062317  | 670.179810  | -37.186577  | 670.179810  | 589.691650  | 1046
-311.935913  | 794.389282  | 672.591003  | -37.516602  | 672.591003  | 585.465271  | 1047
-309.209473  | 797.484009  | 675.011963  | -37.760353  | 675.011963  | 581.331543  | 1048
-306.530273  | 800.354248  | 677.438110  | -37.921467  | 677.438110  | 577.295532  | 1049
-303.894440  | 803.006653  | 679.865479  | -38.003231  | 679.865479  | 573.361633  | 1050
-301.298798  | 805.446960  | 682.290833  | -38.008675  | 682.290833  | 569.533630  | 1051
-298.740814  | 807.680420  | 684.711426  | -37.940639  | 684.711426  | 565.814453  | 1052
-296.218597  | 809.711487  | 687.125061  | -37.801834  | 687.125061  | 562.206787  | 1053
-293.730713  | 811.544678  | 689.529785  | -37.594887  | 689.529785  | 558.712646  | 1054
-291.276245  | 813.184204  | 691.924377  | -37.322372  | 691.924377  | 555.333801  | 1055
-288.854706  | 814.634094  | 694.307739  | -36.986862  | 694.307739  | 552.071655  | 1056
-286.465973  | 815.898804  | 696.679260  | -36.590939  | 696.679260  | 548.926941  | 1057
-284.110321  | 816.982788  | 699.038574  | -36.137215  | 699.038574  | 545.900391  | 1058
-281.788300  | 817.890930  | 701.385864  | -35.628349  | 701.385864  | 542.992188  | 1059
-279.500793  | 818.628296  | 703.721313  | -35.067066  | 703.721313  | 540.202148  | 1060
-277.248901  | 819.200745  | 706.045654  | -34.456146  | 706.045654  | 537.529907  | 1061
-275.033997  | 819.614258  | 708.359680  | -33.798443  | 708.359680  | 534.974609  | 1062
-272.857635  | 819.875671  | 710.664429  | -33.096867  | 710.664429  | 532.535156  | 1063
-270.721527  | 819.992065  | 712.961182  | -32.354389  | 712.961182  | 530.210083  | 1064
-268.627563  | 819.971313  | 715.251343  | -31.574034  | 715.251343  | 527.997742  | 1065
-266.577728  | 819.821655  | 717.536438  | -30.758865  | 717.536438  | 525.895996  | 1066
-264.574066  | 819.551941  | 719.818115  | -29.911976  | 719.818115  | 523.902588  | 1067
-262.618683  | 819.171326  | 722.098022  | -29.036472  | 722.098022  | 522.014954  | 1068
-260.713745  | 818.689453  | 724.377869  | -28.135462  | 724.377869  | 520.230286  | 1069
-258.861389  | 818.116272  | 726.659302  | -27.212036  | 726.659302  | 518.545715  | 1070
-257.063721  | 817.461975  | 728.943970  | -26.269257  | 728.943970  | 516.958130  | 1071
-255.322800  | 816.736877  | 731.233337  | -25.310135  | 731.233337  | 515.464111  | 1072
-253.640625  | 815.951416  | 733.528809  | -24.337626  | 733.528809  | 514.060486  | 1073
-252.019119  | 815.115967  | 735.831848  | -23.354603  | 735.831848  | 512.743835  | 1074
-250.460098  | 814.240845  | 738.143433  | -22.363857  | 738.143433  | 511.510895  | 1075
-248.965256  | 813.336304  | 740.464722  | -21.368076  | 740.464722  | 510.358398  | 1076
-247.536163  | 812.412109  | 742.796387  | -20.369837  | 742.796387  | 509.283051  | 1077
-246.174271  | 811.477844  | 745.139160  | -19.371597  | 745.139160  | 508.281860  | 1078
-244.880875  | 810.542725  | 747.493408  | -18.375689  | 747.493408  | 507.351776  | 1079
-243.657120  | 809.615479  | 749.859558  | -17.384308  | 749.859558  | 506.490234  | 1080
-242.504028  | 808.704346  | 752.237671  | -16.399515  | 752.237671  | 505.694672  | 1081
-241.422455  | 807.817078  | 754.627686  | -15.423230  | 754.627686  | 504.962769  | 1082
-240.413132  | 806.960815  | 757.029358  | -14.457227  | 757.029358  | 504.292603  | 1083
-239.476624  | 806.142212  | 759.442505  | -13.503134  | 759.442505  | 503.682434  | 1084
-238.613358  | 805.367249  | 761.866577  | -12.562436  | 761.866577  | 503.130859  | 1085
-237.823639  | 804.641296  | 764.301025  | -11.636471  | 764.301025  | 502.636719  | 1086
-237.107635  | 803.969238  | 766.745239  | -10.726433  | 766.745239  | 502.199158  | 1087
-236.465393  | 803.355225  | 769.198547  | -9.833372  | 769.198547  | 501.817657  | 1088
-235.896835  | 802.802917  | 771.660156  | -8.958200  | 771.660156  | 501.491974  | 1089
-235.401779  | 802.315430  | 774.129333  | -8.101689  | 774.129333  | 501.222107  | 1090
-234.979950  | 801.895142  | 776.605225  | -7.264476  | 776.605225  | 501.008301  | 1091
-234.630951  | 801.544067  | 779.087036  | -6.447065  | 779.087036  | 500.851135  | 1092
-234.354309  | 801.263611  | 781.573914  | -5.649832  | 781.573914  | 500.751312  | 1093
-234.149475  | 801.054810  | 784.065186  | -4.873029  | 784.065186  | 500.709839  | 1094
-234.015823  | 800.917969  | 786.559998  | -4.116784  | 786.559998  | 500.727783  | 1095
-233.952667  | 800.853088  | 789.057678  | -3.381110  | 789.057678  | 500.806519  | 1096
-233.959274  | 800.859924  | 791.557495  | -2.665903  | 791.557495  | 500.947540  | 1097
-234.034836  | 800.937439  | 794.058838  | -1.970953  | 794.058838  | 501.152344  | 1098
-234.178543  | 801.084473  | 796.561157  | -1.295942  | 796.561157  | 501.422729  | 1099
-234.389511  | 801.299438  | 799.063843  | -0.640450  | 799.063843  | 501.760315  | 1100
-234.666870  | 801.580322  | 801.566467  | -0.003961  | 801.566467  | 502.167053  | 1101
-235.009720  | 801.924927  | 804.068604  | 0.614139  | 804.068604  | 502.644745  | 1102
-235.417160  | 802.330627  | 806.569885  | 1.214550  | 806.569885  | 503.195374  | 1103
-235.888290  | 802.794556  | 809.069946  | 1.798060  | 809.069946  | 503.820679  | 1104
-236.422226  | 803.313599  | 811.568542  | 2.365543  | 811.568542  | 504.522705  | 1105
-237.018082  | 803.884216  | 814.065430  | 2.917949  | 814.065430  | 505.303253  | 1106
-237.675018  | 804.502869  | 816.560364  | 3.456310  | 816.560364  | 506.164124  | 1107
-238.392212  | 805.165588  | 819.053223  | 3.981728  | 819.053223  | 507.107056  | 1108
-239.168900  | 805.868164  | 821.543945  | 4.495381  | 821.543945  | 508.133850  | 1109
-240.004349  | 806.606323  | 824.032349  | 4.998517  | 824.032349  | 509.245972  | 1110
-240.897903  | 807.375427  | 826.518372  | 5.492450  | 826.518372  | 510.445038  | 1111
-241.848953  | 808.170654  | 829.001953  | 5.978567  | 829.001953  | 511.732391  | 1112
-242.856979  | 808.987061  | 831.483093  | 6.458318  | 831.483093  | 513.109436  | 1113
-243.921539  | 809.819275  | 833.961792  | 6.933223  | 833.961792  | 514.577393  | 1114
-245.042267  | 810.661926  | 836.437927  | 7.404869  | 836.437927  | 516.137085  | 1115
-246.218933  | 811.509277  | 838.911438  | 7.874914  | 838.911438  | 517.789612  | 1116
-247.451385  | 812.355469  | 841.382446  | 8.345088  | 841.382446  | 519.535645  | 1117
-248.739609  | 813.194214  | 843.850708  | 8.817194  | 843.850708  | 521.375793  | 1118
-250.083740  | 814.019165  | 846.316162  | 9.293116  | 846.316162  | 523.310425  | 1119
-251.484039  | 814.823547  | 848.778809  | 9.774822  | 848.778809  | 525.339600  | 1120
-252.940964  | 815.600281  | 851.238403  | 10.264373  | 851.238403  | 527.463501  | 1121
-254.455124  | 816.342102  | 853.694641  | 10.763928  | 853.694641  | 529.681702  | 1122
-256.027374  | 817.041138  | 856.147339  | 11.275758  | 856.147339  | 531.993652  | 1123
-257.658752  | 817.689209  | 858.596069  | 11.802255  | 858.596069  | 534.398499  | 1124
-259.350586  | 818.277649  | 861.040405  | 12.345948  | 861.040405  | 536.895020  | 1125
-261.104492  | 818.797180  | 863.479614  | 12.909526  | 863.479614  | 539.481506  | 1126
-262.922424  | 819.238037  | 865.913025  | 13.495852  | 865.913025  | 542.156067  | 1127
-264.806702  | 819.589478  | 868.339600  | 14.107993  | 868.339600  | 544.916016  | 1128
-266.760071  | 819.840149  | 870.758057  | 14.749254  | 870.758057  | 547.758118  | 1129
-268.785767  | 819.977539  | 873.166870  | 15.423212  | 873.166870  | 550.678467  | 1130
-270.887604  | 819.987976  | 875.564148  | 16.133762  | 875.564148  | 553.672180  | 1131
-273.070038  | 819.856506  | 877.947388  | 16.885172  | 877.947388  | 556.733398  | 1132
-275.338318  | 819.566284  | 880.313477  | 17.682144  | 880.313477  | 559.854858  | 1133
-277.698578  | 819.098633  | 882.658569  | 18.529900  | 882.658569  | 563.027771  | 1134
-280.158020  | 818.432495  | 884.977539  | 19.434254  | 884.977539  | 566.241150  | 1135
-282.725006  | 817.543823  | 887.263916  | 20.401728  | 887.263916  | 569.481445  | 1136
-285.409393  | 816.405151  | 889.509399  | 21.439648  | 889.509399  | 572.732056  | 1137
-288.222595  | 814.984863  | 891.702942  | 22.556252  | 891.702942  | 575.971619  | 1138
-291.177795  | 813.246399  | 893.830078  | 23.760756  | 893.830078  | 579.173462  | 1139
-294.290009  | 811.147522  | 895.871521  | 25.063347  | 895.871521  | 582.303528  | 1140
-297.575806  | 808.639893  | 897.801270  | 26.474958  | 897.801270  | 585.317993  | 1141
-301.052521  | 805.669495  | 899.584229  | 28.006641  | 899.584229  | 588.161011  | 1142
-304.736206  | 802.178406  | 901.173523  | 29.668137  | 901.173523  | 590.761292  | 1143
-308.637573  | 798.111145  | 902.506836  | 31.465052  | 902.506836  | 593.030884  | 1144
-312.754791  | 793.426575  | 903.505249  | 33.394005  | 903.505249  | 594.867310  | 1145
-317.063416  | 788.118835  | 904.077026  | 35.435841  | 904.077026  | 596.163879  | 1146
-321.507202  | 782.241638  | 904.131104  | 37.549541  | 904.131104  | 596.833984  | 1147
-325.999359  | 775.920227  | 903.601685  | 39.673161  | 903.601685  | 596.842896  | 1148
-330.441956  | 769.330505  | 902.472412  | 41.736778  | 902.472412  | 596.227844  | 1149
-334.754089  | 762.650452  | 900.780518  | 43.681622  | 900.780518  | 595.086304  | 1150
-338.888855  | 756.017822  | 898.598511  | 45.471619  | 898.598511  | 593.540833  | 1151
-342.831207  | 749.518738  | 896.009338  | 47.092422  | 896.009338  | 591.707458  | 1152
-346.586731  | 743.197327  | 893.090332  | 48.544044  | 893.090332  | 589.681030  | 1153
-350.170990  | 737.070862  | 889.906128  | 49.833767  | 889.906128  | 587.533630  | 1154
-353.602814  | 731.142029  | 886.508789  | 50.971581  | 886.508789  | 585.318481  | 1155
-356.900818  | 725.406433  | 882.939331  | 51.967789  | 882.939331  | 583.074646  | 1156
-360.081970  | 719.856934  | 879.230347  | 52.831963  | 879.230347  | 580.830811  | 1157
-363.161163  | 714.485535  | 875.407471  | 53.572571  | 875.407471  | 578.608643  | 1158
-366.151123  | 709.284912  | 871.491394  | 54.196938  | 871.491394  | 576.424500  | 1159
-369.062714  | 704.248474  | 867.498840  | 54.711346  | 867.498840  | 574.290894  | 1160
-371.904999  | 699.371033  | 863.443665  | 55.121166  | 863.443665  | 572.217651  | 1161
-374.685669  | 694.648438  | 859.337158  | 55.431019  | 859.337158  | 570.212769  | 1162
-377.411041  | 690.077515  | 855.188721  | 55.644897  | 855.188721  | 568.282349  | 1163
-380.086334  | 685.656433  | 851.006348  | 55.766300  | 851.006348  | 566.431580  | 1164
-382.715851  | 681.383850  | 846.796692  | 55.798328  | 846.796692  | 564.664612  | 1165
-385.302979  | 677.259521  | 842.565308  | 55.743786  | 842.565308  | 562.984985  | 1166
-387.850342  | 673.283630  | 838.316650  | 55.605251  | 838.316650  | 561.395386  | 1167
-390.359924  | 669.456970  | 834.054749  | 55.385136  | 834.054749  | 559.898193  | 1168
-392.833069  | 665.780701  | 829.782593  | 55.085754  | 829.782593  | 558.495361  | 1169
-395.270538  | 662.256226  | 825.502625  | 54.709362  | 825.502625  | 557.188354  | 1170
-397.672577  | 658.885193  | 821.216675  | 54.258202  | 821.216675  | 555.978271  | 1171
-400.038971  | 655.669189  | 816.926147  | 53.734535  | 816.926147  | 554.866211  | 1172
-402.369049  | 652.609680  | 812.631775  | 53.140663  | 812.631775  | 553.852478  | 1173
-404.661743  | 649.708008  | 808.333984  | 52.478962  | 808.333984  | 552.937439  | 1174
-406.915619  | 646.965149  | 804.032593  | 51.751892  | 804.032593  | 552.121094  | 1175
-409.128906  | 644.381653  | 799.727295  | 50.962006  | 799.727295  | 551.403076  | 1176
-411.299530  | 641.957458  | 795.417297  | 50.111965  | 795.417297  | 550.782776  | 1177
-413.425110  | 639.692139  | 791.101501  | 49.204533  | 791.101501  | 550.259460  | 1178
-415.503082  | 637.584351  | 786.778564  | 48.242580  | 786.778564  | 549.831848  | 1179
-417.530640  | 635.632141  | 782.447021  | 47.229069  | 782.447021  | 549.498657  | 1180
-419.504852  | 633.832825  | 778.105225  | 46.167053  | 778.105225  | 549.258179  | 1181
-421.422668  | 632.182739  | 773.751282  | 45.059658  | 773.751282  | 549.108459  | 1182
-423.280914  | 630.677856  | 769.383484  | 43.910061  | 769.383484  | 549.047546  | 1183
-425.076385  | 629.312988  | 765.000000  | 42.721481  | 765.000000  | 549.072998  | 1184
-426.805878  | 628.082397  | 760.598999  | 41.497154  | 760.598999  | 549.182495  | 1185
-428.466187  | 626.979919  | 756.178833  | 40.240303  | 756.178833  | 549.373413  | 1186
-430.054230  | 625.998413  | 751.737976  | 38.954121  | 751.737976  | 549.642944  | 1187
-431.566986  | 625.130615  | 747.275024  | 37.641743  | 747.275024  | 549.988586  | 1188
-433.001526  | 624.368774  | 742.788879  | 36.306225  | 742.788879  | 550.407471  | 1189
-434.355133  | 623.704834  | 738.278564  | 34.950516  | 738.278564  | 550.896790  | 1190
-435.625244  | 623.130737  | 733.743408  | 33.577438  | 733.743408  | 551.454163  | 1191
-436.809448  | 622.638367  | 729.183044  | 32.189663  | 729.183044  | 552.076904  | 1192
-437.905609  | 622.219604  | 724.597290  | 30.789690  | 724.597290  | 552.762695  | 1193
-438.911804  | 621.866760  | 719.986206  | 29.379835  | 719.986206  | 553.509277  | 1194
-439.826294  | 621.572327  | 715.350159  | 27.962210  | 715.350159  | 554.314697  | 1195
-440.647583  | 621.329224  | 710.689697  | 26.538706  | 710.689697  | 555.177246  | 1196
-441.374420  | 621.131042  | 706.005676  | 25.110989  | 706.005676  | 556.095154  | 1197
-442.005768  | 620.971802  | 701.298950  | 23.680487  | 701.298950  | 557.067200  | 1198
-442.540771  | 620.846252  | 696.570740  | 22.248384  | 696.570740  | 558.092285  | 1199
-442.978760  | 620.749878  | 691.822266  | 20.815619  | 691.822266  | 559.169556  | 1200
-443.319275  | 620.679016  | 687.054871  | 19.382874  | 687.054871  | 560.298035  | 1201
-443.561951  | 620.630615  | 682.269958  | 17.950579  | 682.269958  | 561.477417  | 1202
-443.706573  | 620.602661  | 677.468994  | 16.518911  | 677.468994  | 562.707214  | 1203
-443.753021  | 620.593811  | 672.653564  | 15.087797  | 672.653564  | 563.987061  | 1204
-443.701233  | 620.603638  | 667.825134  | 13.656905  | 667.825134  | 565.316711  | 1205
-443.551147  | 620.632751  | 662.985229  | 12.225656  | 662.985229  | 566.695862  | 1206
-443.302734  | 620.682373  | 658.135376  | 10.793214  | 658.135376  | 568.124268  | 1207
-442.955872  | 620.754822  | 653.277039  | 9.358493  | 653.277039  | 569.601379  | 1208
-442.510406  | 620.853149  | 648.411743  | 7.920149  | 648.411743  | 571.126831  | 1209
-441.965973  | 620.981506  | 643.540894  | 6.476577  | 643.540894  | 572.699707  | 1210
-441.322083  | 621.144775  | 638.666016  | 5.025901  | 638.666016  | 574.319031  | 1211
-440.578003  | 621.349060  | 633.788574  | 3.565964  | 633.788574  | 575.983276  | 1212
-439.732666  | 621.601318  | 628.910217  | 2.094309  | 628.910217  | 577.690552  | 1213
-438.784729  | 621.909668  | 624.032532  | 0.608162  | 624.032532  | 579.438354  | 1214
-437.732361  | 622.283447  | 619.157288  | -0.895604  | 619.157288  | 581.223450  | 1215
-436.573212  | 622.733276  | 614.286621  | -2.420497  | 614.286621  | 583.041809  | 1216
-435.304382  | 623.271301  | 609.422852  | -3.970459  | 609.422852  | 584.888367  | 1217
-433.922241  | 623.911316  | 604.568726  | -5.549920  | 604.568726  | 586.756592  | 1218
-432.422333  | 624.669128  | 599.727661  | -7.163867  | 599.727661  | 588.638550  | 1219
-430.799194  | 625.562805  | 594.903809  | -8.817930  | 594.903809  | 590.524109  | 1220
-429.046234  | 626.613098  | 590.102539  | -10.518476  | 590.102539  | 592.400696  | 1221
-427.155548  | 627.843750  | 585.330750  | -12.272723  | 585.330750  | 594.252441  | 1222
-425.117676  | 629.282593  | 580.597351  | -14.088853  | 580.597351  | 596.059448  | 1223
-422.921478  | 630.961670  | 575.914307  | -15.976112  | 575.914307  | 597.796387  | 1224
-420.554016  | 632.918030  | 571.297729  | -17.944860  | 571.297729  | 599.430969  | 1225
-418.000702  | 635.194580  | 566.769287  | -20.006470  | 566.769287  | 600.921692  | 1226
-415.245819  | 637.839478  | 562.358887  | -22.172918  | 562.358887  | 602.215515  | 1227
-412.274109  | 640.905273  | 558.107178  | -24.455755  | 558.107178  | 603.244690  | 1228
-409.074066  | 644.444275  | 554.069702  | -26.863916  | 554.069702  | 603.924744  | 1229
-405.643921  | 648.499146  | 550.319336  | -29.399687  | 550.319336  | 604.154846  | 1230
-402.001129  | 653.085449  | 546.946350  | -32.052467  | 546.946350  | 603.825684  | 1231
-398.193054  | 658.168701  | 544.049622  | -34.791752  | 544.049622  | 602.839478  | 1232
-394.300812  | 663.646240  | 541.715332  | -37.564537  | 541.715332  | 601.142456  | 1233
-390.426117  | 669.357300  | 539.988892  | -40.303925  | 539.988892  | 598.753052  | 1234
-386.662903  | 675.125916  | 538.859680  | -42.947758  | 538.859680  | 595.761230  | 1235
-383.073669  | 680.808533  | 538.270264  | -45.454304  | 538.270264  | 592.295776  | 1236
-379.685272  | 686.314697  | 538.141602  | -47.805191  | 538.141602  | 588.486450  | 1237
